simulacion_id,num_puertas,premio,eleccion_inicial,puerta_abierta,nueva_eleccion,estrategia,resultado
16072,3,2,2,0,1,Cambiar,0
16073,3,1,1,0,2,Cambiar,0
16074,3,0,0,1,2,Cambiar,0
16075,3,0,0,2,1,Cambiar,0
16076,3,0,1,2,0,Cambiar,1
16077,3,0,0,2,1,Cambiar,0
16078,3,2,2,0,1,Cambiar,0
16079,3,0,0,2,1,Cambiar,0
16080,3,1,2,0,1,Cambiar,1
16081,3,2,2,0,1,Cambiar,0
16082,3,0,2,1,0,Cambiar,1
16083,3,2,1,0,2,Cambiar,1
16084,3,0,1,2,0,Cambiar,1
16085,3,2,1,0,2,Cambiar,1
16086,3,2,2,0,1,Cambiar,0
16087,3,1,1,0,2,Cambiar,0
16088,3,2,1,0,2,Cambiar,1
16089,3,1,0,2,1,Cambiar,1
16090,3,0,2,1,0,Cambiar,1
16091,3,1,2,0,1,Cambiar,1
16092,3,0,0,2,1,Cambiar,0
16093,3,2,2,0,1,Cambiar,0
16094,3,2,2,0,1,Cambiar,0
16095,3,1,0,2,1,Cambiar,1
16096,3,0,1,2,0,Cambiar,1
16097,3,0,2,1,0,Cambiar,1
16098,3,1,2,0,1,Cambiar,1
16099,3,0,1,2,0,Cambiar,1
16100,3,2,1,0,2,Cambiar,1
16101,3,2,0,1,2,Cambiar,1
16102,3,2,0,1,2,Cambiar,1
16103,3,1,2,0,1,Cambiar,1
16104,3,1,2,0,1,Cambiar,1
16105,3,1,1,2,0,Cambiar,0
16106,3,0,1,2,0,Cambiar,1
16107,3,0,1,2,0,Cambiar,1
16108,3,0,2,1,0,Cambiar,1
16109,3,1,2,0,1,Cambiar,1
16110,3,1,0,2,1,Cambiar,1
16111,3,1,1,0,2,Cambiar,0
16112,3,1,0,2,1,Cambiar,1
16113,3,0,2,1,0,Cambiar,1
16114,3,0,2,1,0,Cambiar,1
16115,3,0,0,1,2,Cambiar,0
16116,3,1,0,2,1,Cambiar,1
16117,3,2,1,0,2,Cambiar,1
16118,3,2,2,1,0,Cambiar,0
16119,3,1,1,2,0,Cambiar,0
16120,3,0,0,2,1,Cambiar,0
16121,3,0,0,2,1,Cambiar,0
16122,3,0,2,1,0,Cambiar,1
16123,3,2,0,1,2,Cambiar,1
16124,3,0,0,2,1,Cambiar,0
16125,3,2,1,0,2,Cambiar,1
16126,3,2,0,1,2,Cambiar,1
16127,3,1,2,0,1,Cambiar,1
16128,3,2,0,1,2,Cambiar,1
16129,3,0,2,1,0,Cambiar,1
16130,3,2,0,1,2,Cambiar,1
16131,3,0,2,1,0,Cambiar,1
16132,3,2,0,1,2,Cambiar,1
16133,3,1,1,2,0,Cambiar,0
16134,3,2,0,1,2,Cambiar,1
16135,3,0,0,2,1,Cambiar,0
16136,3,1,0,2,1,Cambiar,1
16137,3,0,0,2,1,Cambiar,0
16138,3,1,0,2,1,Cambiar,1
16139,3,2,1,0,2,Cambiar,1
16140,3,2,2,0,1,Cambiar,0
16141,3,2,0,1,2,Cambiar,1
16142,3,1,1,0,2,Cambiar,0
16143,3,0,2,1,0,Cambiar,1
16144,3,2,1,0,2,Cambiar,1
16145,3,1,2,0,1,Cambiar,1
16146,3,2,1,0,2,Cambiar,1
16147,3,2,1,0,2,Cambiar,1
16148,3,1,2,0,1,Cambiar,1
16149,3,0,1,2,0,Cambiar,1
16150,3,1,2,0,1,Cambiar,1
16151,3,0,2,1,0,Cambiar,1
16152,3,0,2,1,0,Cambiar,1
16153,3,0,0,1,2,Cambiar,0
16154,3,2,2,0,1,Cambiar,0
16155,3,2,0,1,2,Cambiar,1
16156,3,0,2,1,0,Cambiar,1
16157,3,0,2,1,0,Cambiar,1
16158,3,2,0,1,2,Cambiar,1
16159,3,1,1,2,0,Cambiar,0
16160,3,0,1,2,0,Cambiar,1
16161,3,2,0,1,2,Cambiar,1
16162,3,0,2,1,0,Cambiar,1
16163,3,0,0,2,1,Cambiar,0
16164,3,2,0,1,2,Cambiar,1
16165,3,2,1,0,2,Cambiar,1
16166,3,0,2,1,0,Cambiar,1
16167,3,2,1,0,2,Cambiar,1
16168,3,0,0,1,2,Cambiar,0
16169,3,2,1,0,2,Cambiar,1
16170,3,1,0,2,1,Cambiar,1
16171,3,1,0,2,1,Cambiar,1
16172,3,0,2,1,0,Cambiar,1
16173,3,0,0,2,1,Cambiar,0
16174,3,0,2,1,0,Cambiar,1
16175,3,0,1,2,0,Cambiar,1
16176,3,1,2,0,1,Cambiar,1
16177,3,1,1,2,0,Cambiar,0
16178,3,1,2,0,1,Cambiar,1
16179,3,2,2,0,1,Cambiar,0
16180,3,2,2,0,1,Cambiar,0
16181,3,0,1,2,0,Cambiar,1
16182,3,1,0,2,1,Cambiar,1
16183,3,1,2,0,1,Cambiar,1
16184,3,2,0,1,2,Cambiar,1
16185,3,1,0,2,1,Cambiar,1
16186,3,2,2,1,0,Cambiar,0
16187,3,1,2,0,1,Cambiar,1
16188,3,2,1,0,2,Cambiar,1
16189,3,2,1,0,2,Cambiar,1
16190,3,1,2,0,1,Cambiar,1
16191,3,1,2,0,1,Cambiar,1
16192,3,0,0,1,2,Cambiar,0
16193,3,1,0,2,1,Cambiar,1
16194,3,2,1,0,2,Cambiar,1
16195,3,1,2,0,1,Cambiar,1
16196,3,0,1,2,0,Cambiar,1
16197,3,1,1,0,2,Cambiar,0
16198,3,1,2,0,1,Cambiar,1
16199,3,1,2,0,1,Cambiar,1
16200,3,0,2,1,0,Cambiar,1
16201,3,0,1,2,0,Cambiar,1
16202,3,1,1,0,2,Cambiar,0
16203,3,1,0,2,1,Cambiar,1
16204,3,2,1,0,2,Cambiar,1
16205,3,0,1,2,0,Cambiar,1
16206,3,0,1,2,0,Cambiar,1
16207,3,1,2,0,1,Cambiar,1
16208,3,0,1,2,0,Cambiar,1
16209,3,1,0,2,1,Cambiar,1
16210,3,2,2,0,1,Cambiar,0
16211,3,1,0,2,1,Cambiar,1
16212,3,0,2,1,0,Cambiar,1
16213,3,1,2,0,1,Cambiar,1
16214,3,1,0,2,1,Cambiar,1
16215,3,2,1,0,2,Cambiar,1
16216,3,2,2,0,1,Cambiar,0
16217,3,1,0,2,1,Cambiar,1
16218,3,1,2,0,1,Cambiar,1
16219,3,0,2,1,0,Cambiar,1
16220,3,0,0,1,2,Cambiar,0
16221,3,2,2,0,1,Cambiar,0
16222,3,2,1,0,2,Cambiar,1
16223,3,1,1,2,0,Cambiar,0
16224,3,1,0,2,1,Cambiar,1
16225,3,1,1,2,0,Cambiar,0
16226,3,1,0,2,1,Cambiar,1
16227,3,2,1,0,2,Cambiar,1
16228,3,0,2,1,0,Cambiar,1
16229,3,0,0,2,1,Cambiar,0
16230,3,1,2,0,1,Cambiar,1
16231,3,0,1,2,0,Cambiar,1
16232,3,1,1,0,2,Cambiar,0
16233,3,2,1,0,2,Cambiar,1
16234,3,0,1,2,0,Cambiar,1
16235,3,2,2,0,1,Cambiar,0
16236,3,1,1,0,2,Cambiar,0
16237,3,1,1,0,2,Cambiar,0
16238,3,1,0,2,1,Cambiar,1
16239,3,0,2,1,0,Cambiar,1
16240,3,0,2,1,0,Cambiar,1
16241,3,1,0,2,1,Cambiar,1
16242,3,2,1,0,2,Cambiar,1
16243,3,0,2,1,0,Cambiar,1
16244,3,2,0,1,2,Cambiar,1
16245,3,1,2,0,1,Cambiar,1
16246,3,2,2,1,0,Cambiar,0
16247,3,1,0,2,1,Cambiar,1
16248,3,0,2,1,0,Cambiar,1
16249,3,0,2,1,0,Cambiar,1
16250,3,2,2,1,0,Cambiar,0
16251,3,1,1,2,0,Cambiar,0
16252,3,0,2,1,0,Cambiar,1
16253,3,2,2,1,0,Cambiar,0
16254,3,1,1,0,2,Cambiar,0
16255,3,0,2,1,0,Cambiar,1
16256,3,2,1,0,2,Cambiar,1
16257,3,0,2,1,0,Cambiar,1
16258,3,1,1,2,0,Cambiar,0
16259,3,0,1,2,0,Cambiar,1
16260,3,1,1,0,2,Cambiar,0
16261,3,1,1,0,2,Cambiar,0
16262,3,1,1,0,2,Cambiar,0
16263,3,1,1,0,2,Cambiar,0
16264,3,0,2,1,0,Cambiar,1
16265,3,1,1,2,0,Cambiar,0
16266,3,1,0,2,1,Cambiar,1
16267,3,2,1,0,2,Cambiar,1
16268,3,2,2,1,0,Cambiar,0
16269,3,1,1,0,2,Cambiar,0
16270,3,0,0,1,2,Cambiar,0
16271,3,2,0,1,2,Cambiar,1
16272,3,1,1,0,2,Cambiar,0
16273,3,0,2,1,0,Cambiar,1
16274,3,2,0,1,2,Cambiar,1
16275,3,2,2,1,0,Cambiar,0
16276,3,2,2,0,1,Cambiar,0
16277,3,0,2,1,0,Cambiar,1
16278,3,2,2,0,1,Cambiar,0
16279,3,2,2,0,1,Cambiar,0
16280,3,2,1,0,2,Cambiar,1
16281,3,2,1,0,2,Cambiar,1
16282,3,0,1,2,0,Cambiar,1
16283,3,0,1,2,0,Cambiar,1
16284,3,0,1,2,0,Cambiar,1
16285,3,2,2,0,1,Cambiar,0
16286,3,2,1,0,2,Cambiar,1
16287,3,0,2,1,0,Cambiar,1
16288,3,1,2,0,1,Cambiar,1
16289,3,1,1,2,0,Cambiar,0
16290,3,1,0,2,1,Cambiar,1
16291,3,2,0,1,2,Cambiar,1
16292,3,2,0,1,2,Cambiar,1
16293,3,0,1,2,0,Cambiar,1
16294,3,1,0,2,1,Cambiar,1
16295,3,2,1,0,2,Cambiar,1
16296,3,2,2,0,1,Cambiar,0
16297,3,2,1,0,2,Cambiar,1
16298,3,2,0,1,2,Cambiar,1
16299,3,2,0,1,2,Cambiar,1
16300,3,1,0,2,1,Cambiar,1
16301,3,2,2,1,0,Cambiar,0
16302,3,1,0,2,1,Cambiar,1
16303,3,0,1,2,0,Cambiar,1
16304,3,1,1,0,2,Cambiar,0
16305,3,0,2,1,0,Cambiar,1
16306,3,0,1,2,0,Cambiar,1
16307,3,1,2,0,1,Cambiar,1
16308,3,2,2,1,0,Cambiar,0
16309,3,1,0,2,1,Cambiar,1
16310,3,1,0,2,1,Cambiar,1
16311,3,1,2,0,1,Cambiar,1
16312,3,0,0,1,2,Cambiar,0
16313,3,0,2,1,0,Cambiar,1
16314,3,2,2,1,0,Cambiar,0
16315,3,2,1,0,2,Cambiar,1
16316,3,2,2,1,0,Cambiar,0
16317,3,2,2,0,1,Cambiar,0
16318,3,2,1,0,2,Cambiar,1
16319,3,0,2,1,0,Cambiar,1
16320,3,0,1,2,0,Cambiar,1
16321,3,0,1,2,0,Cambiar,1
16322,3,0,0,1,2,Cambiar,0
16323,3,1,2,0,1,Cambiar,1
16324,3,1,2,0,1,Cambiar,1
16325,3,2,1,0,2,Cambiar,1
16326,3,2,1,0,2,Cambiar,1
16327,3,2,2,1,0,Cambiar,0
16328,3,1,0,2,1,Cambiar,1
16329,3,0,1,2,0,Cambiar,1
16330,3,2,1,0,2,Cambiar,1
16331,3,2,2,1,0,Cambiar,0
16332,3,1,1,0,2,Cambiar,0
16333,3,1,1,2,0,Cambiar,0
16334,3,2,1,0,2,Cambiar,1
16335,3,0,1,2,0,Cambiar,1
16336,3,2,0,1,2,Cambiar,1
16337,3,2,0,1,2,Cambiar,1
16338,3,1,0,2,1,Cambiar,1
16339,3,2,1,0,2,Cambiar,1
16340,3,1,1,0,2,Cambiar,0
16341,3,2,1,0,2,Cambiar,1
16342,3,2,2,1,0,Cambiar,0
16343,3,2,0,1,2,Cambiar,1
16344,3,2,0,1,2,Cambiar,1
16345,3,2,0,1,2,Cambiar,1
16346,3,2,2,0,1,Cambiar,0
16347,3,2,2,0,1,Cambiar,0
16348,3,2,2,1,0,Cambiar,0
16349,3,2,0,1,2,Cambiar,1
16350,3,0,0,1,2,Cambiar,0
16351,3,1,2,0,1,Cambiar,1
16352,3,2,2,1,0,Cambiar,0
16353,3,0,2,1,0,Cambiar,1
16354,3,2,1,0,2,Cambiar,1
16355,3,0,0,2,1,Cambiar,0
16356,3,2,0,1,2,Cambiar,1
16357,3,2,1,0,2,Cambiar,1
16358,3,2,1,0,2,Cambiar,1
16359,3,0,2,1,0,Cambiar,1
16360,3,0,1,2,0,Cambiar,1
16361,3,1,0,2,1,Cambiar,1
16362,3,1,1,2,0,Cambiar,0
16363,3,0,1,2,0,Cambiar,1
16364,3,0,2,1,0,Cambiar,1
16365,3,1,2,0,1,Cambiar,1
16366,3,1,0,2,1,Cambiar,1
16367,3,2,0,1,2,Cambiar,1
16368,3,1,2,0,1,Cambiar,1
16369,3,2,1,0,2,Cambiar,1
16370,3,2,1,0,2,Cambiar,1
16371,3,0,0,1,2,Cambiar,0
16372,3,0,0,2,1,Cambiar,0
16373,3,0,1,2,0,Cambiar,1
16374,3,2,1,0,2,Cambiar,1
16375,3,0,2,1,0,Cambiar,1
16376,3,1,2,0,1,Cambiar,1
16377,3,0,1,2,0,Cambiar,1
16378,3,2,0,1,2,Cambiar,1
16379,3,0,0,1,2,Cambiar,0
16380,3,0,1,2,0,Cambiar,1
16381,3,0,0,2,1,Cambiar,0
16382,3,2,2,0,1,Cambiar,0
16383,3,0,0,1,2,Cambiar,0
16384,3,2,1,0,2,Cambiar,1
16385,3,0,2,1,0,Cambiar,1
16386,3,0,1,2,0,Cambiar,1
16387,3,2,1,0,2,Cambiar,1
16388,3,1,1,2,0,Cambiar,0
16389,3,2,0,1,2,Cambiar,1
16390,3,1,2,0,1,Cambiar,1
16391,3,1,0,2,1,Cambiar,1
16392,3,1,2,0,1,Cambiar,1
16393,3,1,1,2,0,Cambiar,0
16394,3,0,1,2,0,Cambiar,1
16395,3,1,2,0,1,Cambiar,1
16396,3,0,1,2,0,Cambiar,1
16397,3,2,2,1,0,Cambiar,0
16398,3,1,1,2,0,Cambiar,0
16399,3,2,2,0,1,Cambiar,0
16400,3,0,0,1,2,Cambiar,0
16401,3,0,2,1,0,Cambiar,1
16402,3,0,1,2,0,Cambiar,1
16403,3,2,0,1,2,Cambiar,1
16404,3,1,0,2,1,Cambiar,1
16405,3,1,0,2,1,Cambiar,1
16406,3,0,1,2,0,Cambiar,1
16407,3,2,2,0,1,Cambiar,0
16408,3,2,2,1,0,Cambiar,0
16409,3,0,2,1,0,Cambiar,1
16410,3,0,0,1,2,Cambiar,0
16411,3,2,1,0,2,Cambiar,1
16412,3,0,0,2,1,Cambiar,0
16413,3,2,2,1,0,Cambiar,0
16414,3,0,0,1,2,Cambiar,0
16415,3,1,1,2,0,Cambiar,0
16416,3,1,1,2,0,Cambiar,0
16417,3,0,1,2,0,Cambiar,1
16418,3,2,1,0,2,Cambiar,1
16419,3,2,1,0,2,Cambiar,1
16420,3,1,2,0,1,Cambiar,1
16421,3,2,0,1,2,Cambiar,1
16422,3,0,2,1,0,Cambiar,1
16423,3,2,0,1,2,Cambiar,1
16424,3,2,2,1,0,Cambiar,0
16425,3,2,1,0,2,Cambiar,1
16426,3,1,0,2,1,Cambiar,1
16427,3,2,2,0,1,Cambiar,0
16428,3,0,1,2,0,Cambiar,1
16429,3,0,2,1,0,Cambiar,1
16430,3,1,2,0,1,Cambiar,1
16431,3,1,2,0,1,Cambiar,1
16432,3,1,1,0,2,Cambiar,0
16433,3,0,2,1,0,Cambiar,1
16434,3,0,2,1,0,Cambiar,1
16435,3,2,0,1,2,Cambiar,1
16436,3,2,2,1,0,Cambiar,0
16437,3,2,2,0,1,Cambiar,0
16438,3,1,1,0,2,Cambiar,0
16439,3,0,0,1,2,Cambiar,0
16440,3,1,0,2,1,Cambiar,1
16441,3,0,0,1,2,Cambiar,0
16442,3,1,2,0,1,Cambiar,1
16443,3,0,2,1,0,Cambiar,1
16444,3,2,2,1,0,Cambiar,0
16445,3,1,0,2,1,Cambiar,1
16446,3,2,0,1,2,Cambiar,1
16447,3,0,1,2,0,Cambiar,1
16448,3,1,2,0,1,Cambiar,1
16449,3,1,1,2,0,Cambiar,0
16450,3,2,0,1,2,Cambiar,1
16451,3,1,0,2,1,Cambiar,1
16452,3,1,1,2,0,Cambiar,0
16453,3,0,2,1,0,Cambiar,1
16454,3,1,2,0,1,Cambiar,1
16455,3,0,0,1,2,Cambiar,0
16456,3,0,2,1,0,Cambiar,1
16457,3,2,2,1,0,Cambiar,0
16458,3,0,1,2,0,Cambiar,1
16459,3,0,1,2,0,Cambiar,1
16460,3,0,1,2,0,Cambiar,1
16461,3,2,0,1,2,Cambiar,1
16462,3,1,0,2,1,Cambiar,1
16463,3,0,1,2,0,Cambiar,1
16464,3,2,0,1,2,Cambiar,1
16465,3,0,0,1,2,Cambiar,0
16466,3,2,1,0,2,Cambiar,1
16467,3,1,2,0,1,Cambiar,1
16468,3,1,2,0,1,Cambiar,1
16469,3,0,0,2,1,Cambiar,0
16470,3,2,2,0,1,Cambiar,0
16471,3,0,0,2,1,Cambiar,0
16472,3,0,1,2,0,Cambiar,1
16473,3,0,0,1,2,Cambiar,0
16474,3,2,1,0,2,Cambiar,1
16475,3,0,2,1,0,Cambiar,1
16476,3,1,2,0,1,Cambiar,1
16477,3,1,1,0,2,Cambiar,0
16478,3,2,1,0,2,Cambiar,1
16479,3,1,1,2,0,Cambiar,0
16480,3,1,0,2,1,Cambiar,1
16481,3,1,0,2,1,Cambiar,1
16482,3,0,0,1,2,Cambiar,0
16483,3,0,1,2,0,Cambiar,1
16484,3,0,2,1,0,Cambiar,1
16485,3,2,2,0,1,Cambiar,0
16486,3,0,1,2,0,Cambiar,1
16487,3,0,1,2,0,Cambiar,1
16488,3,1,2,0,1,Cambiar,1
16489,3,2,2,0,1,Cambiar,0
16490,3,2,0,1,2,Cambiar,1
16491,3,2,1,0,2,Cambiar,1
16492,3,1,2,0,1,Cambiar,1
16493,3,2,0,1,2,Cambiar,1
16494,3,0,0,2,1,Cambiar,0
16495,3,0,1,2,0,Cambiar,1
16496,3,2,0,1,2,Cambiar,1
16497,3,0,2,1,0,Cambiar,1
16498,3,0,0,2,1,Cambiar,0
16499,3,1,2,0,1,Cambiar,1
16500,3,2,2,1,0,Cambiar,0
16501,3,1,1,2,0,Cambiar,0
16502,3,0,0,1,2,Cambiar,0
16503,3,1,1,0,2,Cambiar,0
16504,3,0,1,2,0,Cambiar,1
16505,3,2,2,0,1,Cambiar,0
16506,3,0,2,1,0,Cambiar,1
16507,3,2,2,1,0,Cambiar,0
16508,3,1,2,0,1,Cambiar,1
16509,3,0,2,1,0,Cambiar,1
16510,3,1,1,2,0,Cambiar,0
16511,3,1,1,2,0,Cambiar,0
16512,3,2,2,1,0,Cambiar,0
16513,3,0,2,1,0,Cambiar,1
16514,3,2,1,0,2,Cambiar,1
16515,3,2,2,0,1,Cambiar,0
16516,3,1,1,2,0,Cambiar,0
16517,3,2,1,0,2,Cambiar,1
16518,3,1,1,0,2,Cambiar,0
16519,3,2,1,0,2,Cambiar,1
16520,3,2,0,1,2,Cambiar,1
16521,3,0,1,2,0,Cambiar,1
16522,3,0,0,1,2,Cambiar,0
16523,3,0,2,1,0,Cambiar,1
16524,3,1,1,2,0,Cambiar,0
16525,3,1,2,0,1,Cambiar,1
16526,3,0,0,2,1,Cambiar,0
16527,3,0,0,2,1,Cambiar,0
16528,3,2,2,1,0,Cambiar,0
16529,3,2,0,1,2,Cambiar,1
16530,3,2,1,0,2,Cambiar,1
16531,3,1,0,2,1,Cambiar,1
16532,3,0,2,1,0,Cambiar,1
16533,3,1,1,0,2,Cambiar,0
16534,3,1,2,0,1,Cambiar,1
16535,3,1,1,2,0,Cambiar,0
16536,3,2,2,0,1,Cambiar,0
16537,3,1,1,0,2,Cambiar,0
16538,3,0,2,1,0,Cambiar,1
16539,3,2,0,1,2,Cambiar,1
16540,3,1,1,2,0,Cambiar,0
16541,3,2,1,0,2,Cambiar,1
16542,3,2,0,1,2,Cambiar,1
16543,3,1,1,2,0,Cambiar,0
16544,3,1,0,2,1,Cambiar,1
16545,3,2,0,1,2,Cambiar,1
16546,3,2,1,0,2,Cambiar,1
16547,3,0,0,1,2,Cambiar,0
16548,3,1,0,2,1,Cambiar,1
16549,3,0,0,2,1,Cambiar,0
16550,3,0,2,1,0,Cambiar,1
16551,3,2,1,0,2,Cambiar,1
16552,3,1,0,2,1,Cambiar,1
16553,3,1,0,2,1,Cambiar,1
16554,3,2,2,1,0,Cambiar,0
16555,3,1,0,2,1,Cambiar,1
16556,3,0,1,2,0,Cambiar,1
16557,3,0,0,1,2,Cambiar,0
16558,3,1,2,0,1,Cambiar,1
16559,3,2,1,0,2,Cambiar,1
16560,3,0,2,1,0,Cambiar,1
16561,3,2,1,0,2,Cambiar,1
16562,3,1,1,2,0,Cambiar,0
16563,3,1,1,2,0,Cambiar,0
16564,3,0,0,2,1,Cambiar,0
16565,3,2,2,0,1,Cambiar,0
16566,3,1,0,2,1,Cambiar,1
16567,3,0,0,1,2,Cambiar,0
16568,3,2,1,0,2,Cambiar,1
16569,3,0,1,2,0,Cambiar,1
16570,3,0,0,1,2,Cambiar,0
16571,3,2,1,0,2,Cambiar,1
16572,3,1,2,0,1,Cambiar,1
16573,3,1,1,2,0,Cambiar,0
16574,3,2,1,0,2,Cambiar,1
16575,3,0,2,1,0,Cambiar,1
16576,3,2,0,1,2,Cambiar,1
16577,3,2,2,0,1,Cambiar,0
16578,3,0,1,2,0,Cambiar,1
16579,3,1,1,2,0,Cambiar,0
16580,3,1,2,0,1,Cambiar,1
16581,3,2,0,1,2,Cambiar,1
16582,3,0,1,2,0,Cambiar,1
16583,3,0,1,2,0,Cambiar,1
16584,3,0,0,2,1,Cambiar,0
16585,3,1,2,0,1,Cambiar,1
16586,3,0,0,2,1,Cambiar,0
16587,3,1,1,0,2,Cambiar,0
16588,3,1,0,2,1,Cambiar,1
16589,3,0,0,1,2,Cambiar,0
16590,3,1,1,2,0,Cambiar,0
16591,3,0,1,2,0,Cambiar,1
16592,3,1,1,2,0,Cambiar,0
16593,3,2,1,0,2,Cambiar,1
16594,3,1,2,0,1,Cambiar,1
16595,3,1,0,2,1,Cambiar,1
16596,3,1,0,2,1,Cambiar,1
16597,3,1,1,0,2,Cambiar,0
16598,3,0,1,2,0,Cambiar,1
16599,3,1,2,0,1,Cambiar,1
16600,3,1,1,2,0,Cambiar,0
16601,3,0,2,1,0,Cambiar,1
16602,3,1,0,2,1,Cambiar,1
16603,3,2,0,1,2,Cambiar,1
16604,3,0,1,2,0,Cambiar,1
16605,3,1,0,2,1,Cambiar,1
16606,3,2,0,1,2,Cambiar,1
16607,3,2,2,1,0,Cambiar,0
16608,3,1,2,0,1,Cambiar,1
16609,3,2,1,0,2,Cambiar,1
16610,3,2,0,1,2,Cambiar,1
16611,3,1,0,2,1,Cambiar,1
16612,3,2,2,1,0,Cambiar,0
16613,3,1,0,2,1,Cambiar,1
16614,3,0,2,1,0,Cambiar,1
16615,3,1,2,0,1,Cambiar,1
16616,3,2,1,0,2,Cambiar,1
16617,3,0,1,2,0,Cambiar,1
16618,3,0,2,1,0,Cambiar,1
16619,3,0,1,2,0,Cambiar,1
16620,3,1,2,0,1,Cambiar,1
16621,3,1,2,0,1,Cambiar,1
16622,3,2,1,0,2,Cambiar,1
16623,3,1,1,2,0,Cambiar,0
16624,3,0,1,2,0,Cambiar,1
16625,3,2,1,0,2,Cambiar,1
16626,3,1,2,0,1,Cambiar,1
16627,3,1,2,0,1,Cambiar,1
16628,3,1,1,0,2,Cambiar,0
16629,3,1,2,0,1,Cambiar,1
16630,3,1,1,0,2,Cambiar,0
16631,3,0,0,1,2,Cambiar,0
16632,3,1,0,2,1,Cambiar,1
16633,3,2,1,0,2,Cambiar,1
16634,3,0,0,1,2,Cambiar,0
16635,3,2,2,0,1,Cambiar,0
16636,3,0,2,1,0,Cambiar,1
16637,3,2,2,1,0,Cambiar,0
16638,3,0,0,2,1,Cambiar,0
16639,3,2,2,1,0,Cambiar,0
16640,3,1,2,0,1,Cambiar,1
16641,3,1,2,0,1,Cambiar,1
16642,3,1,2,0,1,Cambiar,1
16643,3,2,1,0,2,Cambiar,1
16644,3,1,1,0,2,Cambiar,0
16645,3,1,2,0,1,Cambiar,1
16646,3,2,0,1,2,Cambiar,1
16647,3,1,2,0,1,Cambiar,1
16648,3,0,1,2,0,Cambiar,1
16649,3,2,1,0,2,Cambiar,1
16650,3,1,0,2,1,Cambiar,1
16651,3,1,2,0,1,Cambiar,1
16652,3,0,2,1,0,Cambiar,1
16653,3,0,1,2,0,Cambiar,1
16654,3,2,1,0,2,Cambiar,1
16655,3,2,0,1,2,Cambiar,1
16656,3,0,2,1,0,Cambiar,1
16657,3,0,2,1,0,Cambiar,1
16658,3,2,0,1,2,Cambiar,1
16659,3,2,0,1,2,Cambiar,1
16660,3,2,2,1,0,Cambiar,0
16661,3,0,2,1,0,Cambiar,1
16662,3,1,0,2,1,Cambiar,1
16663,3,0,1,2,0,Cambiar,1
16664,3,2,0,1,2,Cambiar,1
16665,3,0,1,2,0,Cambiar,1
16666,3,0,2,1,0,Cambiar,1
16667,3,1,0,2,1,Cambiar,1
16668,3,0,1,2,0,Cambiar,1
16669,3,1,2,0,1,Cambiar,1
16670,3,0,2,1,0,Cambiar,1
16671,3,0,0,2,1,Cambiar,0
16672,3,0,2,1,0,Cambiar,1
16673,3,1,2,0,1,Cambiar,1
16674,3,1,1,0,2,Cambiar,0
16675,3,0,1,2,0,Cambiar,1
16676,3,0,2,1,0,Cambiar,1
16677,3,1,1,2,0,Cambiar,0
16678,3,0,1,2,0,Cambiar,1
16679,3,2,0,1,2,Cambiar,1
16680,3,0,0,2,1,Cambiar,0
16681,3,2,2,0,1,Cambiar,0
16682,3,0,2,1,0,Cambiar,1
16683,3,2,1,0,2,Cambiar,1
16684,3,1,2,0,1,Cambiar,1
16685,3,0,2,1,0,Cambiar,1
16686,3,2,0,1,2,Cambiar,1
16687,3,0,1,2,0,Cambiar,1
16688,3,0,0,2,1,Cambiar,0
16689,3,1,1,0,2,Cambiar,0
16690,3,2,0,1,2,Cambiar,1
16691,3,2,0,1,2,Cambiar,1
16692,3,2,1,0,2,Cambiar,1
16693,3,1,1,0,2,Cambiar,0
16694,3,0,2,1,0,Cambiar,1
16695,3,0,1,2,0,Cambiar,1
16696,3,2,0,1,2,Cambiar,1
16697,3,0,0,2,1,Cambiar,0
16698,3,2,1,0,2,Cambiar,1
16699,3,1,1,2,0,Cambiar,0
16700,3,2,1,0,2,Cambiar,1
16701,3,0,2,1,0,Cambiar,1
16702,3,0,1,2,0,Cambiar,1
16703,3,1,1,0,2,Cambiar,0
16704,3,0,2,1,0,Cambiar,1
16705,3,1,2,0,1,Cambiar,1
16706,3,0,0,1,2,Cambiar,0
16707,3,2,0,1,2,Cambiar,1
16708,3,2,1,0,2,Cambiar,1
16709,3,1,1,0,2,Cambiar,0
16710,3,0,1,2,0,Cambiar,1
16711,3,1,2,0,1,Cambiar,1
16712,3,0,0,2,1,Cambiar,0
16713,3,2,1,0,2,Cambiar,1
16714,3,2,1,0,2,Cambiar,1
16715,3,1,2,0,1,Cambiar,1
16716,3,2,2,1,0,Cambiar,0
16717,3,0,0,1,2,Cambiar,0
16718,3,0,2,1,0,Cambiar,1
16719,3,2,0,1,2,Cambiar,1
16720,3,2,1,0,2,Cambiar,1
16721,3,1,0,2,1,Cambiar,1
16722,3,0,1,2,0,Cambiar,1
16723,3,0,1,2,0,Cambiar,1
16724,3,2,0,1,2,Cambiar,1
16725,3,0,2,1,0,Cambiar,1
16726,3,2,1,0,2,Cambiar,1
16727,3,0,1,2,0,Cambiar,1
16728,3,2,2,0,1,Cambiar,0
16729,3,0,2,1,0,Cambiar,1
16730,3,2,1,0,2,Cambiar,1
16731,3,0,0,1,2,Cambiar,0
16732,3,0,0,2,1,Cambiar,0
16733,3,0,0,2,1,Cambiar,0
16734,3,0,1,2,0,Cambiar,1
16735,3,1,0,2,1,Cambiar,1
