simulacion_id,num_puertas,premio,eleccion_inicial,puerta_abierta,estrategia,resultado
766,3,0,1,2,No cambiar,0
767,3,0,1,2,No cambiar,0
768,3,0,1,2,No cambiar,0
769,3,0,1,2,No cambiar,0
770,3,2,2,0,No cambiar,1
771,3,1,2,0,No cambiar,0
772,3,1,0,2,No cambiar,0
773,3,2,2,1,No cambiar,1
774,3,0,0,1,No cambiar,1
775,3,0,2,1,No cambiar,0
776,3,0,2,1,No cambiar,0
777,3,0,1,2,No cambiar,0
778,3,0,1,2,No cambiar,0
779,3,2,1,0,No cambiar,0
780,3,1,1,0,No cambiar,1
781,3,1,1,2,No cambiar,1
782,3,1,2,0,No cambiar,0
783,3,2,2,0,No cambiar,1
784,3,1,1,0,No cambiar,1
785,3,2,0,1,No cambiar,0
786,3,0,0,1,No cambiar,1
787,3,0,1,2,No cambiar,0
788,3,2,0,1,No cambiar,0
789,3,2,2,0,No cambiar,1
790,3,1,1,0,No cambiar,1
791,3,0,0,2,No cambiar,1
792,3,0,0,2,No cambiar,1
793,3,1,1,2,No cambiar,1
794,3,2,1,0,No cambiar,0
795,3,1,2,0,No cambiar,0
796,3,1,2,0,No cambiar,0
797,3,2,1,0,No cambiar,0
798,3,1,2,0,No cambiar,0
799,3,1,0,2,No cambiar,0
800,3,2,1,0,No cambiar,0
801,3,1,0,2,No cambiar,0
802,3,2,0,1,No cambiar,0
803,3,1,1,0,No cambiar,1
804,3,0,0,1,No cambiar,1
805,3,1,1,2,No cambiar,1
806,3,2,1,0,No cambiar,0
807,3,2,0,1,No cambiar,0
808,3,2,1,0,No cambiar,0
809,3,1,2,0,No cambiar,0
810,3,1,0,2,No cambiar,0
811,3,1,2,0,No cambiar,0
812,3,0,2,1,No cambiar,0
813,3,2,1,0,No cambiar,0
814,3,1,2,0,No cambiar,0
815,3,2,2,0,No cambiar,1
816,3,2,1,0,No cambiar,0
817,3,1,1,2,No cambiar,1
818,3,2,0,1,No cambiar,0
819,3,1,1,0,No cambiar,1
820,3,0,2,1,No cambiar,0
821,3,0,1,2,No cambiar,0
822,3,0,0,1,No cambiar,1
823,3,1,0,2,No cambiar,0
824,3,2,2,0,No cambiar,1
825,3,0,1,2,No cambiar,0
826,3,1,2,0,No cambiar,0
827,3,1,2,0,No cambiar,0
828,3,0,0,2,No cambiar,1
829,3,1,0,2,No cambiar,0
830,3,0,2,1,No cambiar,0
831,3,0,1,2,No cambiar,0
832,3,2,0,1,No cambiar,0
833,3,1,2,0,No cambiar,0
834,3,2,1,0,No cambiar,0
835,3,0,2,1,No cambiar,0
836,3,0,2,1,No cambiar,0
837,3,0,1,2,No cambiar,0
838,3,2,1,0,No cambiar,0
839,3,1,1,2,No cambiar,1
840,3,2,1,0,No cambiar,0
841,3,2,1,0,No cambiar,0
842,3,0,2,1,No cambiar,0
843,3,1,2,0,No cambiar,0
844,3,2,2,1,No cambiar,1
845,3,1,1,2,No cambiar,1
846,3,0,2,1,No cambiar,0
847,3,2,1,0,No cambiar,0
848,3,2,2,0,No cambiar,1
849,3,2,1,0,No cambiar,0
850,3,2,0,1,No cambiar,0
851,3,0,1,2,No cambiar,0
852,3,2,0,1,No cambiar,0
853,3,1,2,0,No cambiar,0
854,3,0,2,1,No cambiar,0
855,3,2,2,1,No cambiar,1
856,3,2,0,1,No cambiar,0
857,3,1,0,2,No cambiar,0
858,3,0,0,1,No cambiar,1
859,3,2,1,0,No cambiar,0
860,3,1,1,0,No cambiar,1
861,3,0,1,2,No cambiar,0
862,3,2,0,1,No cambiar,0
863,3,2,0,1,No cambiar,0
864,3,0,0,1,No cambiar,1
865,3,2,2,1,No cambiar,1
866,3,1,2,0,No cambiar,0
867,3,2,0,1,No cambiar,0
868,3,0,0,1,No cambiar,1
869,3,0,2,1,No cambiar,0
870,3,0,0,1,No cambiar,1
871,3,0,2,1,No cambiar,0
872,3,0,1,2,No cambiar,0
873,3,1,2,0,No cambiar,0
874,3,1,1,2,No cambiar,1
875,3,2,0,1,No cambiar,0
876,3,1,0,2,No cambiar,0
877,3,1,2,0,No cambiar,0
878,3,1,1,2,No cambiar,1
879,3,1,2,0,No cambiar,0
880,3,0,1,2,No cambiar,0
881,3,0,0,1,No cambiar,1
882,3,0,1,2,No cambiar,0
883,3,0,1,2,No cambiar,0
884,3,2,1,0,No cambiar,0
885,3,1,0,2,No cambiar,0
886,3,2,2,1,No cambiar,1
887,3,0,0,1,No cambiar,1
888,3,2,2,1,No cambiar,1
889,3,2,2,1,No cambiar,1
890,3,1,1,0,No cambiar,1
891,3,0,0,1,No cambiar,1
892,3,0,1,2,No cambiar,0
893,3,2,2,0,No cambiar,1
894,3,2,0,1,No cambiar,0
895,3,2,0,1,No cambiar,0
896,3,2,1,0,No cambiar,0
897,3,0,2,1,No cambiar,0
898,3,2,2,1,No cambiar,1
899,3,2,1,0,No cambiar,0
900,3,1,1,0,No cambiar,1
901,3,2,2,0,No cambiar,1
902,3,2,1,0,No cambiar,0
903,3,2,2,1,No cambiar,1
904,3,0,1,2,No cambiar,0
905,3,0,0,1,No cambiar,1
906,3,0,2,1,No cambiar,0
907,3,2,0,1,No cambiar,0
908,3,1,2,0,No cambiar,0
909,3,2,0,1,No cambiar,0
910,3,2,2,0,No cambiar,1
911,3,0,2,1,No cambiar,0
912,3,1,0,2,No cambiar,0
913,3,2,0,1,No cambiar,0
914,3,0,0,1,No cambiar,1
915,3,0,2,1,No cambiar,0
916,3,1,0,2,No cambiar,0
917,3,0,1,2,No cambiar,0
918,3,1,2,0,No cambiar,0
919,3,1,1,2,No cambiar,1
920,3,0,0,1,No cambiar,1
921,3,2,1,0,No cambiar,0
922,3,2,1,0,No cambiar,0
923,3,2,0,1,No cambiar,0
924,3,2,2,0,No cambiar,1
925,3,2,2,1,No cambiar,1
926,3,0,2,1,No cambiar,0
927,3,1,0,2,No cambiar,0
928,3,2,0,1,No cambiar,0
929,3,0,2,1,No cambiar,0
930,3,0,1,2,No cambiar,0
931,3,0,0,2,No cambiar,1
932,3,0,2,1,No cambiar,0
933,3,2,2,0,No cambiar,1
934,3,0,0,2,No cambiar,1
935,3,2,2,1,No cambiar,1
936,3,0,2,1,No cambiar,0
937,3,0,1,2,No cambiar,0
938,3,0,1,2,No cambiar,0
939,3,1,2,0,No cambiar,0
940,3,0,2,1,No cambiar,0
941,3,1,2,0,No cambiar,0
942,3,2,2,1,No cambiar,1
943,3,0,0,1,No cambiar,1
944,3,0,0,1,No cambiar,1
945,3,0,1,2,No cambiar,0
946,3,1,2,0,No cambiar,0
947,3,1,2,0,No cambiar,0
948,3,1,1,0,No cambiar,1
949,3,0,2,1,No cambiar,0
950,3,0,1,2,No cambiar,0
951,3,2,2,1,No cambiar,1
952,3,2,0,1,No cambiar,0
953,3,0,2,1,No cambiar,0
954,3,2,2,1,No cambiar,1
955,3,1,2,0,No cambiar,0
956,3,2,2,0,No cambiar,1
957,3,1,2,0,No cambiar,0
958,3,2,0,1,No cambiar,0
959,3,0,1,2,No cambiar,0
960,3,2,0,1,No cambiar,0
961,3,2,0,1,No cambiar,0
962,3,1,0,2,No cambiar,0
963,3,1,0,2,No cambiar,0
964,3,1,1,2,No cambiar,1
965,3,0,2,1,No cambiar,0
966,3,2,0,1,No cambiar,0
967,3,0,2,1,No cambiar,0
968,3,2,1,0,No cambiar,0
969,3,0,2,1,No cambiar,0
970,3,2,2,0,No cambiar,1
971,3,0,2,1,No cambiar,0
972,3,0,2,1,No cambiar,0
973,3,1,0,2,No cambiar,0
974,3,1,0,2,No cambiar,0
975,3,2,2,1,No cambiar,1
976,3,1,1,2,No cambiar,1
977,3,1,1,0,No cambiar,1
978,3,0,0,1,No cambiar,1
979,3,0,2,1,No cambiar,0
980,3,0,2,1,No cambiar,0
981,3,1,1,2,No cambiar,1
982,3,1,0,2,No cambiar,0
983,3,1,0,2,No cambiar,0
984,3,1,1,0,No cambiar,1
985,3,0,1,2,No cambiar,0
986,3,1,2,0,No cambiar,0
987,3,1,2,0,No cambiar,0
988,3,1,0,2,No cambiar,0
989,3,0,0,1,No cambiar,1
990,3,2,2,1,No cambiar,1
991,3,2,2,0,No cambiar,1
992,3,2,2,1,No cambiar,1
993,3,0,0,2,No cambiar,1
994,3,1,2,0,No cambiar,0
995,3,1,0,2,No cambiar,0
996,3,0,1,2,No cambiar,0
997,3,0,2,1,No cambiar,0
998,3,1,2,0,No cambiar,0
999,3,1,0,2,No cambiar,0
1000,3,0,0,2,No cambiar,1
1001,3,2,2,0,No cambiar,1
1002,3,0,1,2,No cambiar,0
1003,3,1,2,0,No cambiar,0
1004,3,0,0,1,No cambiar,1
1005,3,2,1,0,No cambiar,0
1006,3,1,0,2,No cambiar,0
1007,3,1,2,0,No cambiar,0
1008,3,0,2,1,No cambiar,0
1009,3,1,2,0,No cambiar,0
1010,3,2,0,1,No cambiar,0
1011,3,1,0,2,No cambiar,0
1012,3,2,0,1,No cambiar,0
1013,3,0,1,2,No cambiar,0
1014,3,0,2,1,No cambiar,0
1015,3,0,0,2,No cambiar,1
1016,3,2,0,1,No cambiar,0
1017,3,0,2,1,No cambiar,0
1018,3,2,0,1,No cambiar,0
1019,3,2,0,1,No cambiar,0
1020,3,0,2,1,No cambiar,0
1021,3,1,1,0,No cambiar,1
1022,3,2,0,1,No cambiar,0
1023,3,1,0,2,No cambiar,0
1024,3,0,1,2,No cambiar,0
1025,3,0,2,1,No cambiar,0
1026,3,1,2,0,No cambiar,0
1027,3,2,1,0,No cambiar,0
1028,3,1,0,2,No cambiar,0
1029,3,0,2,1,No cambiar,0
1030,3,0,2,1,No cambiar,0
1031,3,0,2,1,No cambiar,0
1032,3,0,1,2,No cambiar,0
1033,3,0,0,2,No cambiar,1
1034,3,2,0,1,No cambiar,0
1035,3,2,2,0,No cambiar,1
1036,3,1,0,2,No cambiar,0
1037,3,0,1,2,No cambiar,0
1038,3,2,1,0,No cambiar,0
1039,3,1,1,0,No cambiar,1
1040,3,0,0,2,No cambiar,1
1041,3,1,2,0,No cambiar,0
1042,3,0,0,1,No cambiar,1
1043,3,2,1,0,No cambiar,0
1044,3,1,0,2,No cambiar,0
1045,3,2,0,1,No cambiar,0
1046,3,0,1,2,No cambiar,0
1047,3,2,1,0,No cambiar,0
1048,3,2,0,1,No cambiar,0
1049,3,1,2,0,No cambiar,0
1050,3,1,1,2,No cambiar,1
1051,3,1,1,2,No cambiar,1
1052,3,1,1,0,No cambiar,1
1053,3,2,0,1,No cambiar,0
1054,3,1,2,0,No cambiar,0
1055,3,1,1,2,No cambiar,1
1056,3,1,1,0,No cambiar,1
1057,3,0,2,1,No cambiar,0
1058,3,0,2,1,No cambiar,0
1059,3,1,2,0,No cambiar,0
1060,3,0,1,2,No cambiar,0
1061,3,0,1,2,No cambiar,0
1062,3,2,2,1,No cambiar,1
1063,3,0,1,2,No cambiar,0
1064,3,0,2,1,No cambiar,0
1065,3,2,1,0,No cambiar,0
1066,3,1,0,2,No cambiar,0
1067,3,2,0,1,No cambiar,0
1068,3,2,0,1,No cambiar,0
1069,3,1,1,0,No cambiar,1
1070,3,0,1,2,No cambiar,0
1071,3,1,1,0,No cambiar,1
1072,3,2,1,0,No cambiar,0
1073,3,1,1,2,No cambiar,1
1074,3,2,1,0,No cambiar,0
1075,3,1,2,0,No cambiar,0
1076,3,2,0,1,No cambiar,0
1077,3,0,1,2,No cambiar,0
1078,3,0,2,1,No cambiar,0
1079,3,2,1,0,No cambiar,0
1080,3,2,1,0,No cambiar,0
1081,3,0,1,2,No cambiar,0
1082,3,1,1,2,No cambiar,1
1083,3,1,2,0,No cambiar,0
1084,3,2,0,1,No cambiar,0
1085,3,2,0,1,No cambiar,0
1086,3,0,1,2,No cambiar,0
1087,3,2,2,0,No cambiar,1
1088,3,2,2,1,No cambiar,1
1089,3,1,0,2,No cambiar,0
1090,3,0,0,2,No cambiar,1
1091,3,2,2,0,No cambiar,1
1092,3,1,1,2,No cambiar,1
1093,3,1,1,2,No cambiar,1
1094,3,0,2,1,No cambiar,0
1095,3,0,0,2,No cambiar,1
1096,3,1,1,2,No cambiar,1
1097,3,0,0,1,No cambiar,1
1098,3,0,1,2,No cambiar,0
1099,3,2,0,1,No cambiar,0
1100,3,1,1,0,No cambiar,1
1101,3,0,2,1,No cambiar,0
1102,3,2,1,0,No cambiar,0
1103,3,2,2,1,No cambiar,1
1104,3,1,1,0,No cambiar,1
1105,3,2,1,0,No cambiar,0
1106,3,0,1,2,No cambiar,0
1107,3,2,1,0,No cambiar,0
1108,3,1,2,0,No cambiar,0
1109,3,0,2,1,No cambiar,0
1110,3,2,2,0,No cambiar,1
1111,3,2,0,1,No cambiar,0
1112,3,0,2,1,No cambiar,0
1113,3,2,0,1,No cambiar,0
1114,3,1,0,2,No cambiar,0
1115,3,2,2,1,No cambiar,1
1116,3,2,1,0,No cambiar,0
1117,3,2,0,1,No cambiar,0
1118,3,1,1,0,No cambiar,1
1119,3,1,2,0,No cambiar,0
1120,3,0,1,2,No cambiar,0
1121,3,0,0,1,No cambiar,1
1122,3,2,1,0,No cambiar,0
1123,3,1,0,2,No cambiar,0
1124,3,2,2,0,No cambiar,1
1125,3,0,0,1,No cambiar,1
1126,3,1,1,2,No cambiar,1
1127,3,1,1,2,No cambiar,1
1128,3,2,1,0,No cambiar,0
1129,3,2,1,0,No cambiar,0
1130,3,2,0,1,No cambiar,0
1131,3,2,1,0,No cambiar,0
1132,3,1,1,0,No cambiar,1
1133,3,2,1,0,No cambiar,0
1134,3,2,2,1,No cambiar,1
1135,3,0,1,2,No cambiar,0
1136,3,1,2,0,No cambiar,0
1137,3,2,0,1,No cambiar,0
1138,3,0,1,2,No cambiar,0
1139,3,0,1,2,No cambiar,0
1140,3,2,2,0,No cambiar,1
1141,3,0,2,1,No cambiar,0
1142,3,2,1,0,No cambiar,0
1143,3,2,0,1,No cambiar,0
1144,3,2,0,1,No cambiar,0
1145,3,2,1,0,No cambiar,0
1146,3,0,2,1,No cambiar,0
1147,3,1,1,0,No cambiar,1
1148,3,1,0,2,No cambiar,0
1149,3,1,1,0,No cambiar,1
1150,3,1,2,0,No cambiar,0
1151,3,0,2,1,No cambiar,0
1152,3,1,1,2,No cambiar,1
1153,3,0,1,2,No cambiar,0
1154,3,1,1,0,No cambiar,1
1155,3,2,2,1,No cambiar,1
1156,3,2,1,0,No cambiar,0
1157,3,1,0,2,No cambiar,0
1158,3,0,1,2,No cambiar,0
1159,3,0,0,1,No cambiar,1
1160,3,2,1,0,No cambiar,0
1161,3,2,0,1,No cambiar,0
1162,3,0,0,1,No cambiar,1
1163,3,0,0,2,No cambiar,1
1164,3,2,2,1,No cambiar,1
1165,3,1,1,0,No cambiar,1
1166,3,1,2,0,No cambiar,0
1167,3,2,0,1,No cambiar,0
1168,3,0,1,2,No cambiar,0
1169,3,1,2,0,No cambiar,0
1170,3,1,1,0,No cambiar,1
1171,3,2,1,0,No cambiar,0
1172,3,1,1,2,No cambiar,1
1173,3,2,1,0,No cambiar,0
1174,3,0,0,2,No cambiar,1
1175,3,2,2,0,No cambiar,1
1176,3,0,1,2,No cambiar,0
1177,3,1,1,2,No cambiar,1
1178,3,2,1,0,No cambiar,0
1179,3,0,1,2,No cambiar,0
1180,3,2,2,1,No cambiar,1
1181,3,1,0,2,No cambiar,0
1182,3,0,2,1,No cambiar,0
1183,3,2,2,1,No cambiar,1
1184,3,0,0,1,No cambiar,1
1185,3,1,2,0,No cambiar,0
1186,3,1,2,0,No cambiar,0
1187,3,0,0,2,No cambiar,1
1188,3,0,0,1,No cambiar,1
1189,3,1,2,0,No cambiar,0
1190,3,2,0,1,No cambiar,0
1191,3,2,1,0,No cambiar,0
1192,3,1,2,0,No cambiar,0
1193,3,0,1,2,No cambiar,0
1194,3,1,1,2,No cambiar,1
1195,3,1,1,2,No cambiar,1
1196,3,2,0,1,No cambiar,0
1197,3,0,1,2,No cambiar,0
1198,3,1,1,0,No cambiar,1
1199,3,2,2,0,No cambiar,1
1200,3,2,2,0,No cambiar,1
1201,3,1,2,0,No cambiar,0
1202,3,0,0,1,No cambiar,1
1203,3,2,2,0,No cambiar,1
1204,3,2,2,1,No cambiar,1
1205,3,1,0,2,No cambiar,0
1206,3,2,2,0,No cambiar,1
1207,3,1,2,0,No cambiar,0
1208,3,2,2,0,No cambiar,1
1209,3,0,2,1,No cambiar,0
1210,3,1,2,0,No cambiar,0
1211,3,0,2,1,No cambiar,0
1212,3,1,0,2,No cambiar,0
1213,3,2,2,1,No cambiar,1
1214,3,1,0,2,No cambiar,0
1215,3,1,2,0,No cambiar,0
1216,3,0,0,1,No cambiar,1
1217,3,2,1,0,No cambiar,0
1218,3,0,2,1,No cambiar,0
1219,3,0,2,1,No cambiar,0
1220,3,0,2,1,No cambiar,0
1221,3,0,0,1,No cambiar,1
1222,3,0,0,2,No cambiar,1
1223,3,0,0,2,No cambiar,1
1224,3,1,2,0,No cambiar,0
1225,3,0,1,2,No cambiar,0
1226,3,1,0,2,No cambiar,0
1227,3,0,2,1,No cambiar,0
1228,3,0,0,2,No cambiar,1
1229,3,0,2,1,No cambiar,0
1230,3,1,2,0,No cambiar,0
1231,3,0,1,2,No cambiar,0
1232,3,0,2,1,No cambiar,0
1233,3,1,1,2,No cambiar,1
1234,3,2,0,1,No cambiar,0
1235,3,0,0,1,No cambiar,1
1236,3,0,0,1,No cambiar,1
1237,3,0,0,1,No cambiar,1
1238,3,1,1,2,No cambiar,1
1239,3,1,0,2,No cambiar,0
1240,3,2,0,1,No cambiar,0
1241,3,2,2,1,No cambiar,1
1242,3,0,1,2,No cambiar,0
1243,3,0,2,1,No cambiar,0
1244,3,2,1,0,No cambiar,0
1245,3,2,1,0,No cambiar,0
1246,3,0,2,1,No cambiar,0
1247,3,1,2,0,No cambiar,0
1248,3,0,2,1,No cambiar,0
1249,3,2,0,1,No cambiar,0
1250,3,0,0,1,No cambiar,1
1251,3,0,2,1,No cambiar,0
1252,3,0,0,1,No cambiar,1
1253,3,0,0,1,No cambiar,1
1254,3,1,1,0,No cambiar,1
1255,3,0,1,2,No cambiar,0
1256,3,2,1,0,No cambiar,0
1257,3,0,0,2,No cambiar,1
1258,3,0,0,1,No cambiar,1
1259,3,2,0,1,No cambiar,0
1260,3,1,2,0,No cambiar,0
1261,3,1,1,0,No cambiar,1
1262,3,0,2,1,No cambiar,0
1263,3,2,1,0,No cambiar,0
1264,3,1,0,2,No cambiar,0
1265,3,2,1,0,No cambiar,0
1266,3,0,2,1,No cambiar,0
1267,3,0,2,1,No cambiar,0
1268,3,2,0,1,No cambiar,0
1269,3,2,0,1,No cambiar,0
1270,3,1,0,2,No cambiar,0
1271,3,1,1,2,No cambiar,1
1272,3,1,2,0,No cambiar,0
1273,3,0,1,2,No cambiar,0
1274,3,0,0,2,No cambiar,1
1275,3,2,0,1,No cambiar,0
1276,3,0,0,1,No cambiar,1
1277,3,0,2,1,No cambiar,0
1278,3,2,2,1,No cambiar,1
1279,3,0,2,1,No cambiar,0
1280,3,2,1,0,No cambiar,0
1281,3,1,1,0,No cambiar,1
1282,3,2,1,0,No cambiar,0
1283,3,0,2,1,No cambiar,0
1284,3,2,1,0,No cambiar,0
1285,3,2,2,0,No cambiar,1
1286,3,0,1,2,No cambiar,0
1287,3,1,1,2,No cambiar,1
1288,3,1,0,2,No cambiar,0
1289,3,2,0,1,No cambiar,0
1290,3,0,0,1,No cambiar,1
1291,3,1,2,0,No cambiar,0
1292,3,0,2,1,No cambiar,0
1293,3,0,0,1,No cambiar,1
1294,3,1,2,0,No cambiar,0
1295,3,2,1,0,No cambiar,0
1296,3,0,2,1,No cambiar,0
1297,3,2,1,0,No cambiar,0
1298,3,0,0,1,No cambiar,1
1299,3,1,2,0,No cambiar,0
1300,3,2,2,1,No cambiar,1
1301,3,0,0,1,No cambiar,1
1302,3,2,0,1,No cambiar,0
1303,3,2,2,1,No cambiar,1
1304,3,1,2,0,No cambiar,0
1305,3,2,0,1,No cambiar,0
1306,3,1,2,0,No cambiar,0
1307,3,1,2,0,No cambiar,0
1308,3,1,2,0,No cambiar,0
1309,3,0,2,1,No cambiar,0
1310,3,0,2,1,No cambiar,0
1311,3,2,1,0,No cambiar,0
1312,3,0,0,2,No cambiar,1
1313,3,1,2,0,No cambiar,0
1314,3,1,2,0,No cambiar,0
1315,3,1,0,2,No cambiar,0
1316,3,1,2,0,No cambiar,0
1317,3,0,2,1,No cambiar,0
1318,3,0,2,1,No cambiar,0
1319,3,1,1,0,No cambiar,1
1320,3,0,2,1,No cambiar,0
1321,3,1,1,2,No cambiar,1
1322,3,2,1,0,No cambiar,0
1323,3,2,1,0,No cambiar,0
1324,3,1,1,2,No cambiar,1
1325,3,2,1,0,No cambiar,0
1326,3,1,1,2,No cambiar,1
1327,3,0,2,1,No cambiar,0
1328,3,1,1,0,No cambiar,1
1329,3,0,0,2,No cambiar,1
1330,3,1,2,0,No cambiar,0
1331,3,0,1,2,No cambiar,0
1332,3,0,1,2,No cambiar,0
1333,3,1,0,2,No cambiar,0
1334,3,1,1,2,No cambiar,1
1335,3,2,1,0,No cambiar,0
1336,3,1,0,2,No cambiar,0
1337,3,2,0,1,No cambiar,0
1338,3,0,0,1,No cambiar,1
1339,3,2,1,0,No cambiar,0
1340,3,0,1,2,No cambiar,0
1341,3,2,1,0,No cambiar,0
1342,3,1,1,2,No cambiar,1
1343,3,1,0,2,No cambiar,0
1344,3,0,2,1,No cambiar,0
1345,3,0,0,2,No cambiar,1
1346,3,1,2,0,No cambiar,0
1347,3,2,2,1,No cambiar,1
1348,3,0,0,2,No cambiar,1
1349,3,0,2,1,No cambiar,0
1350,3,2,2,1,No cambiar,1
1351,3,0,0,1,No cambiar,1
1352,3,1,2,0,No cambiar,0
1353,3,0,0,2,No cambiar,1
1354,3,1,0,2,No cambiar,0
1355,3,0,0,1,No cambiar,1
1356,3,0,1,2,No cambiar,0
1357,3,2,2,0,No cambiar,1
1358,3,1,0,2,No cambiar,0
1359,3,2,0,1,No cambiar,0
1360,3,0,1,2,No cambiar,0
1361,3,1,2,0,No cambiar,0
1362,3,2,0,1,No cambiar,0
1363,3,2,0,1,No cambiar,0
1364,3,2,1,0,No cambiar,0
1365,3,2,0,1,No cambiar,0
1366,3,1,2,0,No cambiar,0
1367,3,0,0,1,No cambiar,1
1368,3,1,1,2,No cambiar,1
1369,3,2,1,0,No cambiar,0
1370,3,1,1,0,No cambiar,1
1371,3,2,0,1,No cambiar,0
1372,3,1,1,0,No cambiar,1
1373,3,2,0,1,No cambiar,0
1374,3,1,0,2,No cambiar,0
1375,3,1,1,2,No cambiar,1
1376,3,0,1,2,No cambiar,0
1377,3,2,1,0,No cambiar,0
1378,3,0,2,1,No cambiar,0
1379,3,1,1,2,No cambiar,1
1380,3,2,2,1,No cambiar,1
1381,3,2,2,0,No cambiar,1
1382,3,2,2,0,No cambiar,1
1383,3,0,1,2,No cambiar,0
1384,3,0,0,1,No cambiar,1
1385,3,0,2,1,No cambiar,0
1386,3,1,2,0,No cambiar,0
1387,3,0,0,2,No cambiar,1
1388,3,0,1,2,No cambiar,0
1389,3,2,0,1,No cambiar,0
1390,3,2,0,1,No cambiar,0
1391,3,0,0,2,No cambiar,1
1392,3,1,0,2,No cambiar,0
1393,3,2,0,1,No cambiar,0
1394,3,0,1,2,No cambiar,0
1395,3,1,1,0,No cambiar,1
1396,3,0,2,1,No cambiar,0
1397,3,1,0,2,No cambiar,0
1398,3,1,0,2,No cambiar,0
1399,3,2,0,1,No cambiar,0
1400,3,2,1,0,No cambiar,0
1401,3,0,1,2,No cambiar,0
1402,3,0,2,1,No cambiar,0
1403,3,1,0,2,No cambiar,0
1404,3,0,2,1,No cambiar,0
1405,3,0,2,1,No cambiar,0
1406,3,2,0,1,No cambiar,0
1407,3,0,1,2,No cambiar,0
1408,3,1,0,2,No cambiar,0
1409,3,0,1,2,No cambiar,0
1410,3,0,2,1,No cambiar,0
1411,3,1,1,0,No cambiar,1
1412,3,0,1,2,No cambiar,0
1413,3,2,1,0,No cambiar,0
1414,3,0,0,2,No cambiar,1
1415,3,0,0,1,No cambiar,1
1416,3,0,1,2,No cambiar,0
1417,3,2,0,1,No cambiar,0
1418,3,2,2,1,No cambiar,1
1419,3,0,1,2,No cambiar,0
1420,3,2,2,0,No cambiar,1
1421,3,2,2,0,No cambiar,1
1422,3,0,0,2,No cambiar,1
1423,3,2,0,1,No cambiar,0
1424,3,0,1,2,No cambiar,0
1425,3,0,2,1,No cambiar,0
1426,3,1,1,0,No cambiar,1
1427,3,1,1,0,No cambiar,1
1428,3,2,0,1,No cambiar,0
1429,3,2,2,0,No cambiar,1
1430,3,1,0,2,No cambiar,0
1431,3,0,1,2,No cambiar,0
1432,3,0,1,2,No cambiar,0
1433,3,1,0,2,No cambiar,0
1434,3,0,2,1,No cambiar,0
1435,3,1,2,0,No cambiar,0
1436,3,2,1,0,No cambiar,0
1437,3,1,0,2,No cambiar,0
1438,3,1,2,0,No cambiar,0
1439,3,1,2,0,No cambiar,0
1440,3,2,2,0,No cambiar,1
1441,3,2,2,0,No cambiar,1
1442,3,0,2,1,No cambiar,0
1443,3,0,2,1,No cambiar,0
1444,3,0,1,2,No cambiar,0
1445,3,1,2,0,No cambiar,0
1446,3,2,2,1,No cambiar,1
1447,3,0,0,2,No cambiar,1
1448,3,1,0,2,No cambiar,0
1449,3,0,2,1,No cambiar,0
1450,3,0,0,2,No cambiar,1
1451,3,0,1,2,No cambiar,0
1452,3,1,2,0,No cambiar,0
1453,3,2,1,0,No cambiar,0
1454,3,0,0,1,No cambiar,1
1455,3,2,0,1,No cambiar,0
1456,3,0,1,2,No cambiar,0
1457,3,2,0,1,No cambiar,0
1458,3,1,2,0,No cambiar,0
1459,3,0,0,2,No cambiar,1
1460,3,1,1,2,No cambiar,1
1461,3,2,2,0,No cambiar,1
1462,3,2,1,0,No cambiar,0
1463,3,2,1,0,No cambiar,0
1464,3,1,2,0,No cambiar,0
1465,3,1,0,2,No cambiar,0
1466,3,1,1,0,No cambiar,1
1467,3,0,0,2,No cambiar,1
1468,3,2,2,0,No cambiar,1
1469,3,0,1,2,No cambiar,0
1470,3,0,1,2,No cambiar,0
1471,3,2,1,0,No cambiar,0
1472,3,1,2,0,No cambiar,0
1473,3,1,0,2,No cambiar,0
1474,3,2,2,0,No cambiar,1
1475,3,0,1,2,No cambiar,0
1476,3,0,1,2,No cambiar,0
1477,3,0,2,1,No cambiar,0
1478,3,2,2,0,No cambiar,1
1479,3,1,2,0,No cambiar,0
1480,3,0,0,2,No cambiar,1
1481,3,1,0,2,No cambiar,0
1482,3,1,1,0,No cambiar,1
1483,3,1,0,2,No cambiar,0
1484,3,2,0,1,No cambiar,0
1485,3,2,0,1,No cambiar,0
1486,3,1,2,0,No cambiar,0
1487,3,2,1,0,No cambiar,0
1488,3,1,1,0,No cambiar,1
1489,3,2,1,0,No cambiar,0
1490,3,0,1,2,No cambiar,0
1491,3,2,1,0,No cambiar,0
1492,3,2,1,0,No cambiar,0
1493,3,2,1,0,No cambiar,0
1494,3,0,1,2,No cambiar,0
1495,3,1,0,2,No cambiar,0
1496,3,2,2,0,No cambiar,1
1497,3,2,0,1,No cambiar,0
1498,3,1,1,2,No cambiar,1
1499,3,1,2,0,No cambiar,0
1500,3,2,0,1,No cambiar,0
1501,3,2,1,0,No cambiar,0
1502,3,2,2,1,No cambiar,1
1503,3,0,1,2,No cambiar,0
1504,3,2,2,1,No cambiar,1
1505,3,0,1,2,No cambiar,0
1506,3,2,2,0,No cambiar,1
1507,3,2,0,1,No cambiar,0
1508,3,2,1,0,No cambiar,0
1509,3,1,2,0,No cambiar,0
1510,3,0,0,2,No cambiar,1
1511,3,2,2,0,No cambiar,1
